"id","lat","long"
3242,-0.49154,35.82181
5248,7.98599,58.13546
254,7.7435,63.1134
5366,14.08094,59.31748
2849,14.57947,45.0236
5306,5.29212,60.22406
4073,103.50957,10.65184
3028,29.75009,59.9848
1231,6.71087,53.14348
1371,13.76019,54.12441
2257,11.77673,57.69371
1280,9.53,53.71587
626,21.59457,38.34345
3283,-5.57173,35.84334
3219,10.84649,35.69172
618,22.62371,38.08123
5878,114.19295,4.57865
5721,103.13462,5.34103
5733,103.43364,3.97266
5735,103.33564,3.80798
5714,110.40888,1.55907
4296,130.1932,32.6069
4445,132.58131,35.27244
2140,29.10374,40.94022
4906,131.8485,34.0024
5711,116.84502,6.87801
1153,4.74122,52.23543
1505,11.7693,54.15475
4997,134.197,34.71905
4955,140.83382,40.87264
949,5.83991,52.79279
5638,23.39565,58.57405
4882,141.81337,40.20099
3146,41.63379,42.27516
2240,11.92333,57.55052
4758,131.65088,33.66819
3763,111.72521,-2.74505
4353,139.98396,42.12657
4887,130.58232,32.75825
2157,27.4613,40.8655
4448,134.89919,35.61015
4453,133.27729,35.57506
5723,118.25513,4.6995
5671,26.54779,59.52578
4817,129.17714,34.16973
4867,131.73989,33.56845
4920,136.02693,36.08218
5620,27.70645,62.88697
3774,123.52601,-10.19632
4426,137.17246,34.7765
4625,130.10396,32.18992
4688,132.54575,34.2374
4495,132.69786,34.23266
4703,139.72,35.2232
4444,133.03986,36.0264
3928,151.2111,-34.00213
4702,129.28826,34.29568
4301,139.59086,35.24681
5845,51.59608,43.18218
2156,27.25586,37.8667
4529,134.29698,34.47578
6917,-81.88559,9.18354
4891,135.78754,33.47135
4414,144.36373,42.98101
4307,129.3609,34.3004
4364,130.03137,32.21206
4913,141.1358,45.19
4627,129.25823,34.12572
255,47.9291,29.3516
3524,48.28666,28.86315
5300,5.608,62.3425
5330,5.557,62.3655
3914,115.73052,-32.21602
5861,93.55267,19.4318
1613,-5.71211,57.27868
1693,-5.72348,57.27319
42,21.1524,37.9349
670,24.12471,38.62388
463,21.66471,37.25668
3135,33.32934,35.34444
5194,8.10633,58.11675
16,24.3936,37.3926
1953,0.80284,40.88022
1907,0.71,40.81
1860,3.14614,42.11817
1937,3.2047,42.0527
1769,8.93926,42.63991
1808,-2.13944,46.89349
6874,-67.76494,10.49142
1831,0.93517,49.35316
7025,-61.63119,10.24892
7047,-86.76073,15.79289
1714,5.61428,43.17372
6854,-83.5705,22.23834
6105,-91.25795,43.83902
6872,-71.6458,10.43259
6835,-84.27513,22.03755
2713,-17.1098,28.0863
1755,4.08093,43.55441
6875,-66.94919,10.60527
7062,-89.32035,13.48392
3234,11.0107,35.02399
7064,-80.9202,-2.21731
1718,-1.75619,47.20366
1821,6.20069,49.16196
1806,6.95084,43.5268
1725,-1.23343,46.15638
6901,-78.13857,8.41035
2680,-17.76527,28.67145
7049,-54.1445,-34.65113
6759,-73.5983,-41.60619
6575,-110.33773,24.15128
6803,-59.64689,-30.73531
6861,-66.097,10.49027
6564,-97.77498,23.78449
1753,3.74429,43.4201
6801,-57.88701,-34.84936
6583,-109.67266,23.05965
6263,-90.78992,46.77806
2670,-17.33054,28.07941
6600,-108.05805,25.07496
2667,-17.9825,27.63879
6547,-109.58563,23.60701
1782,-1.16179,46.15031
6945,-68.96049,18.41155
1751,5.8915,43.105
256,9.84815,44.0874
1732,-2.51477,47.34597
6979,-87.83585,13.34257
1203,6.22482,51.99576
3407,18.15167,-32.77349
7109,-72.24809,19.77999
5755,179.36257,-16.36122
5736,115.2456,5.26903
3703,123.9337,0.85462
3697,119.87451,-8.49149
2005,13.89399,40.75319
1275,7.71276,52.1539
2564,13.44831,54.10391
5799,146.99789,-6.74332
3675,100.87987,13.05908
7146,-72.35837,18.69052
1585,-5.86613,56.67932
1856,-9.0016,43.22241
1126,4.69878,51.71669
2722,-8.67141,37.10539
3346,3.36485,6.43204
6675,-48.78759,-28.47857
7170,-83.66947,12.34194
6585,-96.4016,19.71857
6859,-71.27333,10.13458
5729,118.35496,5.01362
2181,11.44986,58.35684
1308,7.61677,50.30786
4093,119.9457,37.4162
6337,-93.23431,30.22685
3919,147.98291,-37.87705
6040,-82.72615,41.54424
6269,-122.50761,37.94452
1834,-0.69302,45.09948
3994,153.37233,-27.631
3385,18.30448,-32.08869
3792,112.41482,-6.86204
2652,-3.37966,47.70542
2021,12.60377,35.49727
1277,8.43304,49.61145
257,12.8275,55.8588
1020,4.91063,52.43389
3695,116.11332,-3.279
3408,18.03179,-33.10515
2214,11.84648,57.66647
1504,7.50059,53.72419
5325,9.75126,59.00474
5151,5.23593,59.60894
5732,99.84591,6.30145
5633,20.30048,60.11776
1077,5.72324,52.9622
4118,119.39428,35.09418
3218,11.03306,35.04285
2127,26.6848,40.3528
3284,-6.14477,35.19888
3566,56.38759,26.88726
3785,122.98981,-8.34329
1969,-3.41796,43.41699
1602,-4.873,55.79462
2279,-4.8579,55.7733
3140,33.64719,34.92725
258,-5.80657,54.8435
5257,5.57163,62.20508
5054,10.03977,59.04201
2646,-4.17912,47.80118
645,23.29103,38.56692
6959,-70.53275,18.22357
2674,-13.81518,28.857
2671,-16.66063,28.00508
6992,-66.15867,17.9341
6913,-79.81459,9.39104
259,-15.4155,28.1271
1932,-5.26521,43.51545
3149,35.75677,35.53536
1301,7.31004,52.86602
875,6.035,51.99004
1520,10.56248,53.36982
5303,14.4084,68.38862
2233,19.08364,57.95323
5758,177.4341,-17.61187
1251,6.20301,53.40825
2046,9.33916,44.30606
3537,53.34721,26.78838
1809,4.994,43.3971
12,24.0624,37.7094
815,24.06135,37.69655
2339,-4.38834,54.2246
1656,-1.1703,60.3513
6592,-102.17954,17.93318
1745,-1.54763,49.65463
1774,-2.95331,47.64033
1784,3.509,43.28079
1783,-2.51033,47.29604
7085,-61.49995,16.20435
1726,1.0227,49.42236
1780,3.44466,43.28678
1815,4.12929,43.5261
2078,9.83913,44.06798
261,0.12183,49.4756
7118,-60.87032,14.46694
1777,-2.86171,47.62182
1760,-3.1522,47.34775
1789,-2.4269,47.2768
7045,-60.93488,14.6785
1712,0.79882,49.47834
1807,-1.0593,45.55553
6480,-82.6017,42.02403
262,7.4595,53.2166
1485,5.09817,51.88817
1044,5.80399,53.19925
6310,-92.593,30.18708
6334,-90.21462,29.25335
525,20.71395,38.83072
808,20.10013,39.41563
5389,123.75886,13.14495
477,23.99267,37.66221
2501,-10.04127,51.59593
5665,22.697,59.0666
957,4.49278,52.16022
955,4.53802,52.14955
894,4.67435,52.22378
72,26.7636,37.2946
5116,5.34125,61.13154
5692,-6.70337,62.21265
5146,5.50591,59.78082
3384,23.05486,-34.06115
153,-3.18018,55.98518
2729,-8.70428,41.18161
5118,11.73877,65.08709
901,4.68593,51.89112
5149,13.56785,68.12551
1045,5.4388,52.52627
5009,5.41755,52.49499
3793,116.07621,-8.73074
1211,5.70053,52.84885
6112,-88.01,41.676
2638,8.3011,56.56172
1317,8.61985,53.16628
3577,54.88863,26.54866
495,22.89267,37.14458
2876,18.68541,42.46703
5643,24.8707,59.55187
6715,-72.43733,-42.48674
65,26.8544,37.1301
264,-1.1546,60.165
1865,1.92254,41.25734
7022,-73.7467,18.18881
6462,-69.38769,48.34679
6472,-66.97436,49.00656
1741,-1.79536,46.49465
5802,146.98847,-9.33788
3572,55.15583,26.24059
3797,127.65937,-8.16714
2540,4.70659,50.89405
1842,2.28358,48.90132
5211,11.29671,63.74812
2038,12.34193,37.9856
1600,-7.02611,57.76594
2566,6.97572,51.02143
5759,178.83659,-17.68314
6324,-75.11809,38.78579
6471,-55.05484,49.24084
6275,-117.01587,46.42214
3686,123.40558,-8.36992
3754,95.2397,5.45182
3752,97.14141,5.16488
4208,119.87881,26.3186
4174,119.48822,34.74165
3363,9.43258,0.39905
2087,13.94037,37.09001
5354,13.16591,58.50964
2522,5.57742,50.63242
1329,8.47778,53.25512
5872,20.98759,56.52582
969,5.5978,51.51386
538,20.72091,38.78826
5801,152.6465,-3.1145
5105,8.38637,58.24507
5412,123.30673,9.41578
5461,125.12267,10.1589
3474,56.43242,25.93715
2124,29.83001,40.72807
265,33.02887,34.6543
2649,1.74403,48.97512
5445,120.61876,14.5074
3352,9.13077,4.00372
2424,-3.47702,56.03063
712,24.57586,40.62456
266,-8.63301,52.6626
267,12.9249,55.5891
797,23.32167,38.76286
640,25.0575,39.87184
7029,-83.02237,9.98751
1101,5.8256,51.74266
3932,147.35493,-42.85193
268,10.5352,55.4725
2263,28.09236,36.09599
1397,7.31304,52.51032
4141,113.4255,22.80907
5777,121.29074,25.12845
269,12.8524,35.8651
5744,14.32184,48.31644
270,14.9606,38.4702
5415,125.45585,9.81597
6738,-72.98663,-36.7083
271,-9.1296,38.7062
1497,8.44067,55.01584
710,25.99276,38.34281
1025,5.47335,51.80225
7053,-62.20657,16.80234
6537,-81.92585,45.9827
1587,-0.54445,50.80628
274,-3.00794,53.42505
2390,-3.39741,53.47306
6999,-88.74871,15.82275
275,10.2993,43.5576
3948,145.45062,-14.66227
2179,17.16035,61.21003
1909,3.19535,41.89228
1982,3.16357,42.37377
891,6.09494,51.85692
3367,13.57203,-12.33468
1690,-5.77512,56.53606
1698,-7.3012,57.1526
959,6.41156,52.16144
1590,-5.24973,58.14954
1651,-7.1531,57.5962
1626,-5.30054,55.70823
1829,-3.34995,47.72543
5156,16.00113,68.41888
609,20.16249,39.22682
1416,9.566,52.39992
5668,25.70177,59.58325
2896,23.24168,43.83319
3341,1.287,6.1375
276,13.0648,55.6752
2970,29.78294,59.92834
277,-0.11953,51.5028
1564,-7.25583,55.04436
6443,-123.44495,48.85217
6504,-52.97651,47.51751
4200,117.8267,24.44045
1545,-3.20539,58.80114
4133,120.2495,37.63775
6971,45.16402,-12.72189
278,-122.97983,46.11976
4148,122.64283,37.42009
3825,138.46614,-35.10893
1034,5.69148,51.79408
2856,14.72104,44.83567
1169,5.04854,51.98613
5686,-6.77344,61.44521
2818,17.94026,42.69038
6001,-82.18262,41.47439
6154,-91.74101,30.05416
6590,-111.33932,26.01486
1816,-3.35264,47.73862
279,-118.22531,33.7372
6832,-84.3804,22.35363
6868,-62.67934,8.38707
2712,-16.71825,28.04488
6947,-69.44651,19.19984
6716,-71.5104,-31.9078
2314,-3.27764,57.7229
1663,-2.6994,59.1921
6090,-85.75888,38.26462
685,24.43056,37.44312
589,27.15413,36.61285
457,22.97548,37.97868
731,24.07983,35.19913
611,24.01159,37.97365
280,12.3703,66.3671
6459,-65.77734,43.60904
4057,174.89963,-41.24117
2275,-2.94251,56.21171
6468,-65.73652,43.5222
281,1.73892,52.4733
3375,13.24794,-8.78873
3355,8.5496,3.46712
282,10.6874,53.8685
283,13.6176,54.1409
3784,117.76816,0.75685
7151,-78.16406,18.44484
5877,13.58703,45.5075
3811,146.34834,-18.52425
3862,137.04023,-33.7096
3382,15.15696,-26.63733
6022,-86.46533,43.9524
1514,8.44828,49.46303
5403,124.24873,8.334
2845,14.03381,44.95205
5343,22.15992,65.57085
1354,7.01828,50.82361
5726,100.62258,4.23609
1146,6.16827,53.31779
1503,7.51551,51.59634
5778,119.67233,23.55664
4154,119.65383,26.45724
4096,121.12315,38.80126
5945,-90.69531,30.03564
5042,4.9775,61.24418
3696,122.7987,-0.9496
2327,-3.28947,58.29448
517,20.56576,39.15104
2340,-2.93589,50.72028
1703,-1.5276,50.7544
1598,-3.19044,58.83259
5084,7.04803,58.11727
5287,7.3567,62.96957
1791,4.82492,45.74045
5068,10.6445,59.90933
2213,11.44303,58.27101
5044,9.86885,63.88712
4030,172.71764,-43.60712
3289,-5.31306,35.68403
6266,-156.51089,20.79105
4140,118.45903,31.73175
1040,5.5422,51.82663
978,5.88778,51.14498
1184,6.03741,51.56995
1507,9.98975,54.68235
991,4.25112,51.92238
1093,5.69005,50.84791
1221,4.06921,51.96188
6667,-41.76801,-22.38302
6702,-51.04887,0.02345
5857,113.56019,22.19114
2093,16.81374,40.33841
1534,-2.49946,57.67269
6676,-35.744,-9.6835
3883,149.22936,-21.10656
6242,-84.6143,45.84708
6063,-84.72076,45.78118
3995,153.3651,-27.6316
4172,110.02189,19.96524
6870,-61.93884,10.65805
5798,145.80497,-5.20697
6177,-122.27499,47.63569
284,-38.6219,-12.753
3011,150.77399,59.54097
1392,11.63901,52.12425
5277,10.43075,59.15484
805,26.11719,37.55627
5783,119.56562,23.55865
4443,139.67824,35.14429
7015,-61.40374,15.36595
3226,11.06718,35.49888
3621,75.53013,11.69796
3216,10.49879,34.51455
3585,49.17954,30.46418
2430,-4.82296,55.33487
5786,120.16931,23.78406
1518,9.0845,49.97592
1369,8.26168,50.01646
4685,135.38822,35.48931
7057,-62.64743,17.22562
7096,46.31397,-15.72822
2806,17.01763,43.29299
3746,119.40799,-5.1127
3023,47.4885,43.00117
679,21.72089,38.34283
1060,5.3981,53.05236
489,25.74997,40.84729
566,25.97368,35.03711
4295,130.29326,31.26451
3354,8.77769,3.76412
285,-4.41866,36.7045
3761,95.52635,5.598
2459,0.68804,51.73108
2780,14.45807,44.54117
614,25.47362,35.29571
2285,-5.82417,57.00905
286,13.0003,55.6243
3376,12.19438,-5.39878
287,5.11962,61.93437
3638,74.70565,13.34156
3120,29.12763,40.91583
2932,30.7649,46.4607
6962,45.23393,-12.77808
5753,177.10626,-17.67668
3789,124.83174,1.49489
7174,48.02376,-22.14156
6341,-74.04422,40.11288
6646,-60.02244,-3.14533
4311,139.14388,35.15228
6197,-122.53628,47.55899
288,7.45617,58.0266
766,23.48344,37.35419
3977,115.7108,-32.5239
2043,15.92027,41.62286
2909,28.58393,43.79966
6672,-44.04295,-22.96174
4061,174.59193,-36.08535
3735,115.51493,-8.51175
4023,173.53364,-34.98773
3630,70.09991,21.10643
5469,120.94526,14.62059
5470,120.97513,14.56562
5966,-86.33033,44.24775
6067,-86.2471,45.94644
6229,-87.64932,44.09288
3975,151.2841,-33.8017
1430,8.45124,49.4909
4923,138.33793,37.96129
3724,134.07354,-0.87538
6983,-80.72211,-0.93903
2258,23.52169,38.81259
5618,21.48646,61.60022
6561,-104.33863,19.08139
6821,-77.13713,20.34403
6900,-79.8864,9.35932
7184,4.27031,39.89172
5752,177.19197,-17.77125
3683,101.14915,12.65262
6502,-122.60211,49.21006
3413,32.56663,-25.97654
6796,-57.52693,-38.03988
3690,114.76589,-2.9768
6885,-71.60349,10.63121
556,24.17343,35.50411
809,22.01306,38.39081
819,26.70222,37.70909
6394,-86.39561,48.72242
665,21.57491,37.06069
6283,-75.41166,39.80897
2040,12.07629,37.96556
3890,148.05978,-42.66979
289,19.9226,60.0941
6833,-82.75714,23.00305
7090,-63.08868,18.06269
7177,-61.28725,15.54246
1916,-8.70114,42.40049
6287,-118.44811,33.97444
920,5.04556,52.92373
2020,8.1573,43.95048
2748,10.24051,42.74541
1998,10.0406,44.0321
2006,8.27045,44.13557
2053,10.09581,44.00903
1290,11.06418,54.35677
995,3.86056,51.75943
6568,-111.09477,27.9453
2061,12.27709,44.52661
1436,9.45348,54.81094
2939,37.52365,47.06225
5428,120.50049,14.43155
1121,5.10025,52.45807
940,5.86383,52.70806
1320,7.09838,51.69538
2654,3.51705,50.36802
499,24.31823,38.04685
59,28.2736,36.8324
729,23.48044,37.88898
6551,-99.8436,16.8029
6121,-87.3684,46.54638
1845,3.0631,50.67129
3254,7.25269,37.02735
3200,23.99235,32.06233
3434,37.31266,19.38775
3249,-2.19771,35.08669
3187,19.5912,30.4138
2030,12.4389,37.7886
2773,14.51164,35.90342
290,14.5469,35.8237
4018,174.4918,-35.8342
291,5.34853,43.2939
7037,-77.0589,26.54667
2599,10.52251,54.85674
3119,27.93394,40.96164
3936,144.99448,-38.30628
5983,-122.1279,38.03309
1844,1.06222,49.30308
4571,133.78729,34.31058
4591,131.35485,33.96913
4975,130.38443,32.21574
2372,-3.50587,54.71657
6531,-55.15591,47.15923
6534,-76.44036,44.19572
5474,128.58172,35.18864
5417,123.61488,12.36926
3463,58.86747,20.66106
4490,141.71581,38.99575
3432,39.45752,15.60042
843,27.07719,36.85146
3380,13.45516,-5.82031
6440,-67.57692,48.84371
6843,-81.53576,23.05075
6892,-62.81327,8.31843
6929,-72.10686,-16.99723
1960,2.44557,41.52914
502,19.52007,39.78065
521,24.00027,38.04566
5391,124.08833,12.58171
3410,32.50045,-25.962
4539,136.89645,34.36439
4366,134.39929,34.24064
4572,133.04655,35.45774
4769,145.16507,43.98813
4327,136.56403,34.61457
4271,129.60522,32.942
4908,132.70324,33.86787
4864,138.77288,34.7564
6753,-73.59585,-41.61438
3773,122.22092,-8.61314
5165,5.92212,58.46798
938,5.41316,51.96934
707,23.10351,38.05937
3415,35.3514,-23.86158
7138,-67.16678,18.21841
2406,0.75314,51.69052
2016,12.58299,37.64613
6593,-106.41445,23.18725
5841,29.24297,52.07443
6499,-56.22918,47.63032
292,-4.85309,55.95218
6349,-122.65167,47.19431
1237,5.12156,52.76726
2907,28.29944,44.24839
2822,13.93106,44.81715
2417,0.48044,51.37817
884,4.99945,51.92046
5663,24.67158,59.45056
725,23.41423,37.98743
5048,27.84178,71.03736
1399,10.09021,52.31055
6760,-70.41467,-23.0727
3702,116.0373,-4.0297
5193,5.6179,59.02531
3678,99.99579,13.36641
5737,102.23746,2.18294
2745,11.20307,45.06021
293,144.92632,-37.82771
5102,14.8065,68.498
1872,-2.9296,35.28904
6764,-73.7494,-43.89913
5219,23.59265,70.68238
3185,12.24344,32.87412
3808,126.67757,3.99491
6084,-71.28976,41.5869
6033,-90.07002,35.1364
3111,27.06633,38.03125
2529,3.12128,50.79108
501,21.11765,39.04033
6172,-87.61361,45.09987
3718,105.16222,-2.07377
6374,-81.35024,41.72607
3211,9.86238,37.23136
3233,9.8125,37.16168
1493,6.17892,52.6961
4793,138.7877,34.6646
2831,14.44745,44.98067
3805,105.99516,-5.9324
3701,140.38988,-8.4777
7039,-58.03416,-33.2436
2416,-1.31015,50.87106
5941,-90.56534,39.82831
2018,14.2265,40.82815
3182,27.23026,31.3647
3129,34.6461,36.79692
5869,23.13617,57.33501
5882,6.47705,49.69782
5834,51.59069,24.93277
3553,56.0055,26.738
294,15.5655,38.2
784,21.42428,38.34881
828,25.9274,38.2904
481,23.39344,37.57619
2320,-3.0073,56.18325
619,22.59568,40.45457
847,21.70785,36.81495
6370,-131.56103,55.12741
5974,-88.73462,37.14399
3920,147.84748,-37.88922
1788,6.16991,49.12621
3782,96.13395,4.13018
2319,-4.78397,50.26919
2774,14.30123,36.02559
295,-80.1673,25.7662
5908,-86.91076,41.72686
1648,-1.05948,60.5989
1213,5.91725,51.73005
1125,3.61674,51.49829
1488,4.19219,51.77426
1462,4.99019,52.80983
1563,-1.23212,54.58497
297,28.6668,44.3282
6511,-79.88522,44.76254
886,6.69306,53.11157
4588,133.30949,35.56022
5644,24.81152,59.49831
4580,130.41345,33.01141
1079,4.48417,51.79321
4754,129.25969,34.29309
4264,137.20027,34.80225
4530,136.23866,33.98499
446,23.6603,37.9373
4659,133.49373,35.51325
669,24.05336,38.37333
615,25.56243,35.31987
298,15.2523,38.2144
651,23.21864,39.16774
1216,6.05266,51.86715
2853,16.44659,43.32757
26,24.44762,36.72228
6216,-87.88858,43.02352
4683,131.61336,32.33927
3526,48.16891,29.0663
3471,58.50881,23.63779
3511,56.04897,25.97612
5891,50.61192,26.19274
4288,130.37368,32.18997
4751,133.09991,36.07083
4360,138.37004,34.92084
3873,115.70006,-31.6908
2578,8.92008,52.30223
4409,129.3723,34.4536
4600,129.30841,34.46153
5940,-93.26275,44.98442
4253,135.081,33.8891
7168,-56.37414,47.10341
6559,-110.94902,27.92037
6386,-65.5445,47.01308
3475,54.68764,16.98902
5728,113.97509,4.39506
4312,138.82352,34.61531
4652,132.11366,33.38679
4320,139.62703,35.1344
4516,141.44099,40.6805
4799,132.53755,32.96592
2864,14.86217,44.70551
5929,-92.79537,44.74273
6470,-122.31433,49.12286
1372,9.7209,54.52418
5152,14.72988,67.45198
1593,1.08364,51.94565
4899,131.9274,34.78982
4299,131.24987,34.38344
3197,15.23702,32.35851
4378,133.00781,36.10243
4693,131.59413,34.0313
4310,132.40829,34.26016
821,26.16885,39.36829
4844,133.02744,35.5406
4794,132.24753,33.45884
4708,129.37824,34.36973
4441,132.32161,34.3035
4838,132.30814,34.31151
4849,141.9684,39.638
4750,133.97251,34.45663
4638,131.46134,31.90861
4587,135.19612,35.54513
4614,141.48959,38.50158
4429,140.86935,40.94355
4781,129.26748,34.35536
4285,133.69299,34.47909
5216,5.66882,62.32132
6829,-74.93764,20.66753
1882,-8.73629,42.27166
1633,-3.311,58.91618
6130,-88.03611,30.69377
3412,40.73452,-15.03006
3457,43.2323,13.31315
3417,40.36241,-11.3369
1297,10.19528,54.3753
299,4.59157,51.6896
3422,45.33992,2.02624
3570,53.47899,26.95553
4653,129.9153,32.707
736,20.20345,39.18266
4385,130.00663,32.21489
5768,18.69459,45.9935
3591,51.0563,28.71833
3282,-7.38364,33.71736
7107,-83.07884,10.00725
5033,14.12446,66.32201
4416,131.00999,33.96641
5537,126.37155,34.82111
300,7.16591,62.7352
2919,21.61449,44.72788
1756,-4.9553,48.39994
1986,16.5907,41.2088
1502,10.67788,53.6263
3607,54.7246,26.51201
5331,14.05176,67.0908
588,20.05904,39.44726
3429,39.64032,-4.04733
4537,141.43037,38.39749
4611,136.85141,34.51441
3842,147.26286,-42.81144
3877,151.30666,-33.66153
301,7.42162,43.7291
3327,-12.38581,7.53395
3221,10.83433,35.77953
488,21.94141,38.40524
4278,143.36837,44.3418
1441,7.06897,50.77151
646,23.04111,36.68475
2480,-9.41917,52.60258
2023,13.55313,45.78319
3664,89.59245,22.47277
5052,5.02405,60.82132
1061,5.04119,52.46154
6074,-79.93246,40.20787
6357,-83.36058,41.90054
3333,-10.804,6.346
2512,3.94171,50.47086
2192,16.55967,57.09712
7005,-77.93858,18.4621
6233,-121.89053,36.60666
7124,-80.74715,-2.06576
7010,-56.23017,-34.89269
1471,4.94313,52.0435
6092,-81.32764,38.18343
6460,-70.55291,46.98945
2662,-2.14649,47.29735
302,-73.5321,45.5292
1624,-2.46852,56.7031
997,5.88017,51.75015
3934,153.13517,-26.68174
6519,-82.46801,42.84095
1958,0.13653,38.68622
2105,26.63167,38.5141
6365,-76.70768,34.7148
6294,-91.21425,29.69937
6379,-79.95849,39.63548
4919,135.38731,33.71322
4596,131.6496,33.41051
4643,132.93527,34.12921
3626,73.81,15.414
4810,133.26519,35.57333
7156,43.24836,-11.70157
4839,136.97617,34.69962
2682,-14.36463,28.0495
5924,-119.67418,45.8547
1754,3.44627,50.50017
5245,5.59183,59.14008
2975,37.5964,55.7293
5278,13.18087,65.85319
5266,13.03836,67.89971
3947,151.23658,-33.847
5072,10.65204,59.42851
3402,22.14502,-34.17561
864,3.67293,51.55691
3256,0.07308,35.93396
303,-3.26114,53.319
5899,34.97411,29.46779
4677,141.0211,45.30506
4279,132.05751,34.8946
4852,142.94559,44.60586
4665,140.12945,41.96941
4419,141.16884,41.82166
1976,-3.51901,36.71772
455,25.26543,39.87096
2651,-4.28497,48.31598
6142,-89.15854,37.08387
6115,-87.89702,37.92563
522,20.23546,39.39988
2473,-7.04138,55.18623
7173,-85.70224,11.54147
551,24.78394,35.41356
742,19.97983,39.46039
5885,115.06947,5.02021
3496,53.37699,24.45892
5526,126.53602,36.25011
2413,0.44434,51.49469
2143,28.92728,40.35852
1929,-8.24496,43.46405
2045,13.76663,45.60689
1980,-9.21342,43.10579
4930,134.42144,33.66394
5859,50.60941,26.23261
1302,8.87166,50.12526
1128,5.06899,52.3312
1030,5.13189,52.34006
5539,129.11549,37.54534
6005,-122.30497,47.95062
4932,133.09828,34.33104
304,13.5896,54.4803
3637,70.66661,20.75725
3658,72.87173,18.98495
5525,128.54984,38.30208
1833,8.15206,48.91715
1951,-2.69771,43.40846
305,69.6888,22.7358
6650,-52.4273,-0.9252
2254,11.21781,58.70037
5369,21.49265,65.27031
1078,6.274,53.30173
1373,7.64794,51.95027
2904,28.39616,44.17849
3048,33.03868,68.9726
4900,140.95603,42.35222
4819,134.14292,33.27938
4357,130.88717,34.13777
2474,-9.85443,51.65485
3520,54.46512,24.38326
4318,131.73231,33.49307
6340,-91.04843,41.41669
1938,-5.6812,43.56092
6279,-86.30748,43.23359
7023,-61.18946,12.87902
5608,28.33332,61.05668
4478,141.39295,40.93242
5654,24.9559,59.49794
5702,-7.64844,62.10256
19,25.3219,37.4628
449,25.3278,37.4493
1636,-5.05186,50.17829
5064,15.06866,68.91226
785,26.93061,36.98991
6327,-89.91816,29.6272
3063,131.77661,43.18274
2997,132.318,43.0154
473,20.94694,38.66672
54,26.5599,39.101
5619,22.04918,60.45573
1050,5.14999,52.31028
3787,135.5797,-3.232
4700,141.4955,38.53466
3414,40.66445,-14.54169
3310,-2.92299,35.27392
2591,11.75529,55.2251
666,21.82914,38.39221
11,22.7948,37.5707
5431,123.76263,10.20415
4879,133.28133,35.55678
4982,136.04821,36.11397
3629,79.85263,10.76472
4280,129.84051,32.71349
4503,136.34326,34.20266
4724,130.44097,32.9268
4815,133.16011,34.27146
2741,14.16078,40.80769
4605,131.46357,34.49756
4715,136.84288,35.0272
2354,-3.86127,57.59063
4261,140.59961,36.33826
4788,140.95197,36.95828
4929,131.5541,34.00306
4291,133.07814,36.10597
4956,132.43636,34.2367
4242,131.25074,33.61135
3090,132.92548,42.81669
6035,-157.0106,58.72345
306,11.1237,54.8321
5481,126.47002,36.53497
3365,12.13392,-15.19383
4892,132.95567,34.12483
4976,140.86713,40.92487
3689,127.08422,-3.27148
3758,123.04247,-10.72367
5846,125.40194,38.71581
5145,11.50497,64.45578
5485,126.72022,33.27645
4196,117.01711,23.41436
6501,-123.85211,49.14018
4742,133.08933,36.05099
4747,136.97377,37.0666
4186,113.27934,22.74148
4222,118.79913,32.23076
4188,113.6759,22.67292
2658,2.1803,48.89876
307,-1.54466,47.2016
6491,-80.06108,42.78977
4194,120.8436,31.96348
6223,-70.09045,41.28508
4566,138.2639,37.20378
4749,133.98897,34.46886
450,25.2457,37.1359
4022,176.91056,-39.47311
6938,-76.79463,-12.47633
308,14.2773,40.832
5314,13.43608,68.1315
3666,90.50749,23.61606
3972,150.12807,-36.2122
5664,28.06024,59.46038
309,17.4076,68.4223
6166,-86.77066,36.16143
5407,125.33364,8.9785
7150,-77.33209,25.08057
3329,-13.23577,8.49252
5650,22.39695,58.21528
6640,-35.20694,-5.77439
6109,-91.4199,31.55627
5756,178.58671,-17.67465
5368,18.1097,58.8821
1118,4.75249,52.43863
3625,71.08147,20.74234
6657,-48.6607,-26.8984
2215,16.79873,58.62396
2676,-6.72442,43.54269
6303,-159.35344,21.95115
22,25.3709,37.1041
3547,52.6262,27.34985
733,23.63307,38.51112
840,23.40215,40.13429
675,23.05574,40.31033
310,24.479,40.947
576,22.74731,37.58293
671,23.98337,38.08819
621,22.8565,40.46086
510,23.27855,40.23613
714,23.52823,39.94619
504,24.20517,38.17344
507,23.05407,36.50681
6774,-58.7117,-38.57464
986,5.16666,51.762
1059,5.0521,52.2677
1409,7.13596,50.08807
977,3.70742,51.6317
877,6.00473,51.2533
4972,130.75821,31.21762
3549,53.27527,36.85288
2637,15.13953,55.06445
3941,146.85515,-19.15982
4029,173.27501,-41.2569
3946,152.14507,-32.71807
57,26.9248,38.7686
4774,145.5809,43.3422
524,20.77192,38.99685
5477,126.51592,34.19602
759,23.78427,40.09166
461,23.06803,38.93876
873,4.8809,52.27389
311,-13.6863,65.1387
5184,13.00945,66.20126
2889,27.72945,42.65987
5075,6.20349,58.33758
5117,6.16109,59.26146
1996,12.65963,41.45229
2560,13.09313,54.52379
1408,7.70536,53.70156
1322,9.04122,53.80407
1838,2.25225,48.88253
1401,6.7003,51.21285
